Change ($),Date (1),Price (1),Date (2),Price (2),Name,Set Number,Change (%),Period,product_id,SetName,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
1.63,2023-09-13,6.63,2023-10-01,8.26,Tour Guide From the Underworld,MAGO-EN007,0.1973365617433414,30,28652,Maximum Gold,1st Edition,227420,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227420_200w.jpg,https://www.tcgplayer.com/product/227420/yugioh-maximum-gold-tour-guide-from-the-underworld,2020-11-12,All Time,$5-10
5.29,2023-07-03,2.97,2023-10-01,8.26,Tour Guide From the Underworld,MAGO-EN007,0.6404358353510896,90,28652,Maximum Gold,1st Edition,227420,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227420_200w.jpg,https://www.tcgplayer.com/product/227420/yugioh-maximum-gold-tour-guide-from-the-underworld,2020-11-12,All Time,$1-5
5.06,2023-04-04,3.2,2023-10-01,8.26,Tour Guide From the Underworld,MAGO-EN007,0.6125907990314771,180,28652,Maximum Gold,1st Edition,227420,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227420_200w.jpg,https://www.tcgplayer.com/product/227420/yugioh-maximum-gold-tour-guide-from-the-underworld,2020-11-12,All Time,$1-5
1.21,2023-09-13,3.86,2023-10-01,5.07,Tour Guide From the Underworld (Alternate Art),MAGO-EN007,0.2386587771203156,30,28653,Maximum Gold,1st Edition,227421,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227421_200w.jpg,https://www.tcgplayer.com/product/227421/yugioh-maximum-gold-tour-guide-from-the-underworld-alternate-art,2020-11-12,All Time,$1-5
3.33,2023-07-03,1.74,2023-10-01,5.07,Tour Guide From the Underworld (Alternate Art),MAGO-EN007,0.6568047337278107,90,28653,Maximum Gold,1st Edition,227421,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227421_200w.jpg,https://www.tcgplayer.com/product/227421/yugioh-maximum-gold-tour-guide-from-the-underworld-alternate-art,2020-11-12,All Time,$1-5
2.72,2023-04-04,2.35,2023-10-01,5.07,Tour Guide From the Underworld (Alternate Art),MAGO-EN007,0.5364891518737672,180,28653,Maximum Gold,1st Edition,227421,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227421_200w.jpg,https://www.tcgplayer.com/product/227421/yugioh-maximum-gold-tour-guide-from-the-underworld-alternate-art,2020-11-12,All Time,$1-5
1.97,2023-09-13,6.0,2023-10-01,7.97,"Nibiru, the Primal Being",MAGO-EN019,0.24717691342534506,30,28671,Maximum Gold,1st Edition,227439,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227439_200w.jpg,https://www.tcgplayer.com/product/227439/yugioh-maximum-gold-nibiru-the-primal-being,2020-11-12,All Time,$5-10
3.08,2023-07-03,4.89,2023-10-01,7.97,"Nibiru, the Primal Being",MAGO-EN019,0.3864491844416562,90,28671,Maximum Gold,1st Edition,227439,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227439_200w.jpg,https://www.tcgplayer.com/product/227439/yugioh-maximum-gold-nibiru-the-primal-being,2020-11-12,All Time,$1-5
1.12,2023-09-13,5.05,2023-10-01,6.17,"Cherubini, Ebon Angel of the Burning Abyss",MP20-EN096,0.1815235008103728,30,25776,2020 Tin of Lost Memories,1st Edition,220813,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/220813_200w.jpg,https://www.tcgplayer.com/product/220813/yugioh-2020-tin-of-lost-memories-cherubini-ebon-angel-of-the-burning-abyss,2020-08-27,All Time,$5-10
1.12,2023-09-13,4.41,2023-10-01,5.53,Millennium-Eyes Restrict,LDS1-EN051,0.20253164556962025,30,26015,Legendary Duelists: Season 1,Limited,217519,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/217519_200w.jpg,https://www.tcgplayer.com/product/217519/yugioh-legendary-duelists-season-1-millennium-eyes-restrict,2020-07-03,All Time,$1-5
1.12,2023-07-03,4.41,2023-10-01,5.53,Millennium-Eyes Restrict,LDS1-EN051,0.20253164556962025,90,26015,Legendary Duelists: Season 1,Limited,217519,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/217519_200w.jpg,https://www.tcgplayer.com/product/217519/yugioh-legendary-duelists-season-1-millennium-eyes-restrict,2020-07-03,All Time,$1-5
1.18,2023-09-13,1.07,2023-10-01,2.25,Ravenous Crocodragon Archethys,ETCO-EN043,0.5244444444444445,30,9089,Eternity Code,1st Edition,213360,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/213360_200w.jpg,https://www.tcgplayer.com/product/213360/yugioh-eternity-code-ravenous-crocodragon-archethys,2020-04-30,All Time,$1-5
2.97,2023-09-13,1.23,2023-10-01,4.2,"Gizmek Uka, the Festive Fox of Fecundity",ETCO-EN031,0.7071428571428572,30,13393,Eternity Code,1st Edition,213339,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/213339_200w.jpg,https://www.tcgplayer.com/product/213339/yugioh-eternity-code-gizmek-uka-the-festive-fox-of-fecundity,2020-04-30,All Time,$1-5
1.24,2023-07-03,2.96,2023-10-01,4.2,"Gizmek Uka, the Festive Fox of Fecundity",ETCO-EN031,0.29523809523809524,90,13393,Eternity Code,1st Edition,213339,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/213339_200w.jpg,https://www.tcgplayer.com/product/213339/yugioh-eternity-code-gizmek-uka-the-festive-fox-of-fecundity,2020-04-30,All Time,$1-5
2.45,2023-04-04,1.75,2023-10-01,4.2,"Gizmek Uka, the Festive Fox of Fecundity",ETCO-EN031,0.5833333333333334,180,13393,Eternity Code,1st Edition,213339,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/213339_200w.jpg,https://www.tcgplayer.com/product/213339/yugioh-eternity-code-gizmek-uka-the-festive-fox-of-fecundity,2020-04-30,All Time,$1-5
1.0,2023-09-13,6.38,2023-10-01,7.38,Fantastical Dragon Phantazmay,DUOV-EN074,0.13550135501355012,30,8827,Duel Overload,1st Edition,210283,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210283_200w.jpg,https://www.tcgplayer.com/product/210283/yugioh-duel-overload-fantastical-dragon-phantazmay,2020-03-19,All Time,$5-10
4.4,2023-07-03,2.98,2023-10-01,7.38,Fantastical Dragon Phantazmay,DUOV-EN074,0.5962059620596206,90,8827,Duel Overload,1st Edition,210283,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210283_200w.jpg,https://www.tcgplayer.com/product/210283/yugioh-duel-overload-fantastical-dragon-phantazmay,2020-03-19,All Time,$1-5
5.91,2023-04-04,1.47,2023-10-01,7.38,Fantastical Dragon Phantazmay,DUOV-EN074,0.8008130081300813,180,8827,Duel Overload,1st Edition,210283,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210283_200w.jpg,https://www.tcgplayer.com/product/210283/yugioh-duel-overload-fantastical-dragon-phantazmay,2020-03-19,All Time,$1-5
1.23,2023-09-13,3.18,2023-10-01,4.41,Bujinki Ahashima,DUOV-EN018,0.2789115646258503,30,8860,Duel Overload,1st Edition,210226,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210226_200w.jpg,https://www.tcgplayer.com/product/210226/yugioh-duel-overload-bujinki-ahashima,2020-03-19,All Time,$1-5
1.04,2023-09-13,3.76,2023-10-01,4.8,Cynet Mining,DUOV-EN095,0.21666666666666667,30,18366,Duel Overload,1st Edition,210304,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210304_200w.jpg,https://www.tcgplayer.com/product/210304/yugioh-duel-overload-cynet-mining,2020-03-19,All Time,$1-5
4.82,2023-09-13,6.97,2023-10-01,11.79,"Supay, Duskwalker",LED5-EN025,0.4088210347752333,30,9299,Legendary Duelist: Immortal Destiny,1st Edition,199638,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199638_200w.jpg,https://www.tcgplayer.com/product/199638/yugioh-legendary-duelists-immortal-destiny-supay-duskwalker,2019-09-27,All Time,$5-10
4.92,2023-07-03,6.87,2023-10-01,11.79,"Supay, Duskwalker",LED5-EN025,0.4173027989821883,90,9299,Legendary Duelist: Immortal Destiny,1st Edition,199638,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199638_200w.jpg,https://www.tcgplayer.com/product/199638/yugioh-legendary-duelists-immortal-destiny-supay-duskwalker,2019-09-27,All Time,$5-10
7.62,2023-04-04,4.17,2023-10-01,11.79,"Supay, Duskwalker",LED5-EN025,0.6463104325699746,180,9299,Legendary Duelist: Immortal Destiny,1st Edition,199638,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199638_200w.jpg,https://www.tcgplayer.com/product/199638/yugioh-legendary-duelists-immortal-destiny-supay-duskwalker,2019-09-27,All Time,$1-5
3.37,2023-09-24,8.42,2023-10-01,11.79,"Supay, Duskwalker",LED5-EN025,0.2858354537743851,7,9299,Legendary Duelist: Immortal Destiny,1st Edition,199638,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199638_200w.jpg,https://www.tcgplayer.com/product/199638/yugioh-legendary-duelists-immortal-destiny-supay-duskwalker,2019-09-27,All Time,$5-10
1.155,2023-09-13,3.97,2023-10-01,5.125,"Beat, Bladesman Fur Hire",MP19-EN247,0.2253658536585366,30,8924,2019 Gold Sarcophagus Tin Mega Pack,1st Edition,197539,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197539_200w.jpg,https://www.tcgplayer.com/product/197539/yugioh-2019-gold-sarcophagus-tin-mega-pack-beat-bladesman-fur-hire,2019-08-29,All Time,$1-5
2.545,2023-07-03,2.58,2023-10-01,5.125,"Beat, Bladesman Fur Hire",MP19-EN247,0.4965853658536585,90,8924,2019 Gold Sarcophagus Tin Mega Pack,Unlimited,197539,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197539_200w.jpg,https://www.tcgplayer.com/product/197539/yugioh-2019-gold-sarcophagus-tin-mega-pack-beat-bladesman-fur-hire,2019-08-29,All Time,$1-5
2.415,2023-04-04,2.71,2023-10-01,5.125,"Beat, Bladesman Fur Hire",MP19-EN247,0.4712195121951219,180,8924,2019 Gold Sarcophagus Tin Mega Pack,1st Edition,197539,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197539_200w.jpg,https://www.tcgplayer.com/product/197539/yugioh-2019-gold-sarcophagus-tin-mega-pack-beat-bladesman-fur-hire,2019-08-29,All Time,$1-5
1.11,2023-09-13,2.43,2023-10-01,3.54,Dimension Shifter,TN19-EN012,0.3135593220338983,30,13040,2019 Gold Sarcophagus Tin,Limited,197089,Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/197089_200w.jpg,https://www.tcgplayer.com/product/197089/yugioh-2019-gold-sarcophagus-tin-dimension-shifter,2019-08-29,All Time,$1-5
1.37,2023-09-13,4.63,2023-10-01,6.0,Return of the Dragon Lords,SDRR-EN030,0.2283333333333333,30,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,All Time,$1-5
1.54,2023-07-03,4.46,2023-10-01,6.0,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,All Time,$1-5
1.75,2023-09-13,3.41,2023-10-01,5.16,Shaddoll Fusion,SHVA-EN057,0.3391472868217054,30,18773,Shadows in Valhalla,1st Edition,173543,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/173543_200w.jpg,https://www.tcgplayer.com/product/173543/yugioh-shadows-in-valhalla-shaddoll-fusion,2018-08-17,All Time,$1-5
3.1,2023-07-03,2.06,2023-10-01,5.16,Shaddoll Fusion,SHVA-EN057,0.6007751937984496,90,18773,Shadows in Valhalla,1st Edition,173543,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/173543_200w.jpg,https://www.tcgplayer.com/product/173543/yugioh-shadows-in-valhalla-shaddoll-fusion,2018-08-17,All Time,$1-5
1.87,2023-04-04,3.29,2023-10-01,5.16,Shaddoll Fusion,SHVA-EN057,0.3624031007751938,180,18773,Shadows in Valhalla,1st Edition,173543,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/173543_200w.jpg,https://www.tcgplayer.com/product/173543/yugioh-shadows-in-valhalla-shaddoll-fusion,2018-08-17,All Time,$1-5
1.06,2023-09-13,3.59,2023-10-01,4.65,"Michion, the Timelord",BLRR-EN021,0.22795698924731184,30,9421,Battles of Legend: Relentless Revenge,1st Edition,169399,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/169399_200w.jpg,https://www.tcgplayer.com/product/169399/yugioh-battles-of-legend-relentless-revenge-michion-the-timelord,2018-06-28,All Time,$1-5
1.45,2023-07-03,3.2,2023-10-01,4.65,"Michion, the Timelord",BLRR-EN021,0.3118279569892473,90,9421,Battles of Legend: Relentless Revenge,1st Edition,169399,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/169399_200w.jpg,https://www.tcgplayer.com/product/169399/yugioh-battles-of-legend-relentless-revenge-michion-the-timelord,2018-06-28,All Time,$1-5
1.19,2023-09-13,4.41,2023-10-01,5.6,Enemy Controller,LCKC-EN032,0.2125,30,18814,Legendary Collection Kaiba Mega Pack,1st Edition,161958,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/161958_200w.jpg,https://www.tcgplayer.com/product/161958/yugioh-legendary-collection-kaiba-enemy-controller,2018-03-08,All Time,$1-5
1.84,2023-09-13,3.27,2023-10-01,5.11,Chimeratech Fortress Dragon,LEDD-ENB28,0.36007827788649704,30,585,Legendary Dragon Decks,1st Edition,147057,Common,https://tcgplayer-cdn.tcgplayer.com/product/147057_200w.jpg,https://www.tcgplayer.com/product/147057/yugioh-legendary-dragon-decks-chimeratech-fortress-dragon,2017-10-06,All Time,$1-5
2.61,2023-07-03,2.5,2023-10-01,5.11,Chimeratech Fortress Dragon,LEDD-ENB28,0.5107632093933464,90,585,Legendary Dragon Decks,1st Edition,147057,Common,https://tcgplayer-cdn.tcgplayer.com/product/147057_200w.jpg,https://www.tcgplayer.com/product/147057/yugioh-legendary-dragon-decks-chimeratech-fortress-dragon,2017-10-06,All Time,$1-5
3.06,2023-04-04,2.05,2023-10-01,5.11,Chimeratech Fortress Dragon,LEDD-ENB28,0.598825831702544,180,585,Legendary Dragon Decks,1st Edition,147057,Common,https://tcgplayer-cdn.tcgplayer.com/product/147057_200w.jpg,https://www.tcgplayer.com/product/147057/yugioh-legendary-dragon-decks-chimeratech-fortress-dragon,2017-10-06,All Time,$1-5
3.64,2023-09-13,6.43,2023-10-01,10.07,White Aura Whale,BLLR-EN020,0.3614697120158888,30,13175,Battles of Legend: Light's Revenge,1st Edition,136809,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/136809_200w.jpg,https://www.tcgplayer.com/product/136809/yugioh-battles-of-legend-lights-revenge-white-aura-whale,2017-07-06,All Time,$5-10
1.03,2023-09-13,2.85,2023-10-01,3.88,Performapal Skullcrobat Joker,PEVO-EN022,0.2654639175257732,30,7328,Pendulum Evolution,1st Edition,134969,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/134969_200w.jpg,https://www.tcgplayer.com/product/134969/yugioh-pendulum-evolution-performapal-skullcrobat-joker,2017-06-23,All Time,$1-5
1.19,2023-07-03,2.69,2023-10-01,3.88,Performapal Skullcrobat Joker,PEVO-EN022,0.3067010309278351,90,7328,Pendulum Evolution,1st Edition,134969,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/134969_200w.jpg,https://www.tcgplayer.com/product/134969/yugioh-pendulum-evolution-performapal-skullcrobat-joker,2017-06-23,All Time,$1-5
1.24,2023-04-04,2.64,2023-10-01,3.88,Performapal Skullcrobat Joker,PEVO-EN022,0.31958762886597936,180,7328,Pendulum Evolution,1st Edition,134969,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/134969_200w.jpg,https://www.tcgplayer.com/product/134969/yugioh-pendulum-evolution-performapal-skullcrobat-joker,2017-06-23,All Time,$1-5
1.23,2023-09-13,4.41,2023-10-01,5.64,Pot of Duality,DUSA-EN084,0.21808510638297876,30,18448,Duelist Saga,1st Edition,129658,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129658_200w.jpg,https://www.tcgplayer.com/product/129658/yugioh-duelist-saga-pot-of-duality,2017-03-30,All Time,$1-5
1.9,2023-09-13,4.645,2023-10-01,6.545,Red-Eyes Insight,INOV-EN060,0.2902979373567609,30,17764,Invasion: Vengeance,Unlimited,124762,Rare,https://tcgplayer-cdn.tcgplayer.com/product/124762_200w.jpg,https://www.tcgplayer.com/product/124762/yugioh-invasion-vengeance-red-eyes-insight,2016-11-03,All Time,$1-5
2.115,2023-07-03,4.43,2023-10-01,6.545,Red-Eyes Insight,INOV-EN060,0.32314744079449964,90,17764,Invasion: Vengeance,Unlimited,124762,Rare,https://tcgplayer-cdn.tcgplayer.com/product/124762_200w.jpg,https://www.tcgplayer.com/product/124762/yugioh-invasion-vengeance-red-eyes-insight,2016-11-03,All Time,$1-5
1.18,2023-09-13,2.31,2023-10-01,3.49,Ritual Sanctuary,DRL3-EN016,0.33810888252149,30,18906,Dragons of Legend: Unleashed,1st Edition,121469,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/121469_200w.jpg,https://www.tcgplayer.com/product/121469/yugioh-dragons-of-legend-unleashed-ritual-sanctuary,2016-08-18,All Time,$1-5
1.17,2023-09-13,4.47,2023-10-01,5.64,Blue-Eyes Chaos MAX Dragon,MVP1-ENS04,0.2074468085106383,30,10707,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207816,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207816_200w.jpg,https://www.tcgplayer.com/product/207816/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-blue-eyes-chaos-max-dragon,2016-07-22,All Time,$1-5
1.48,2023-07-03,4.16,2023-10-01,5.64,Blue-Eyes Chaos MAX Dragon,MVP1-ENS04,0.2624113475177305,90,10707,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207816,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207816_200w.jpg,https://www.tcgplayer.com/product/207816/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-blue-eyes-chaos-max-dragon,2016-07-22,All Time,$1-5
1.72,2023-04-04,3.92,2023-10-01,5.64,Blue-Eyes Chaos MAX Dragon,MVP1-ENS04,0.3049645390070922,180,10707,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207816,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207816_200w.jpg,https://www.tcgplayer.com/product/207816/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-blue-eyes-chaos-max-dragon,2016-07-22,All Time,$1-5
1.18,2023-09-13,4.94,2023-10-01,6.12,Neo Blue-Eyes Ultimate Dragon,MVP1-ENS01,0.19281045751633988,30,13121,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207813,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207813_200w.jpg,https://www.tcgplayer.com/product/207813/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-neo-blue-eyes-ultimate-dragon,2016-07-22,All Time,$1-5
2.33,2023-07-03,3.79,2023-10-01,6.12,Neo Blue-Eyes Ultimate Dragon,MVP1-ENS01,0.38071895424836605,90,13121,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207813,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207813_200w.jpg,https://www.tcgplayer.com/product/207813/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-neo-blue-eyes-ultimate-dragon,2016-07-22,All Time,$1-5
2.52,2023-04-04,3.6,2023-10-01,6.12,Neo Blue-Eyes Ultimate Dragon,MVP1-ENS01,0.4117647058823529,180,13121,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207813,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207813_200w.jpg,https://www.tcgplayer.com/product/207813/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-neo-blue-eyes-ultimate-dragon,2016-07-22,All Time,$1-5
1.12,2023-09-13,3.2,2023-10-01,4.32,Infernoid Patrulea,OP01-EN005,0.25925925925925924,30,7544,OTS Tournament Pack 1,Unlimited,115957,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/115957_200w.jpg,https://www.tcgplayer.com/product/115957/yugioh-ots-tournament-pack-1-infernoid-patrulea,2016-03-18,All Time,$1-5
2.14,2023-07-03,2.18,2023-10-01,4.32,Infernoid Patrulea,OP01-EN005,0.4953703703703704,90,7544,OTS Tournament Pack 1,Unlimited,115957,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/115957_200w.jpg,https://www.tcgplayer.com/product/115957/yugioh-ots-tournament-pack-1-infernoid-patrulea,2016-03-18,All Time,$1-5
1.98,2023-04-04,2.34,2023-10-01,4.32,Infernoid Patrulea,OP01-EN005,0.4583333333333333,180,7544,OTS Tournament Pack 1,Unlimited,115957,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/115957_200w.jpg,https://www.tcgplayer.com/product/115957/yugioh-ots-tournament-pack-1-infernoid-patrulea,2016-03-18,All Time,$1-5
2.73,2023-09-13,3.87,2023-10-01,6.6,Majespecter Cyclone,DOCS-EN060,0.4136363636363637,30,17424,Dimension of Chaos,1st Edition,107697,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/107697_200w.jpg,https://www.tcgplayer.com/product/107697/yugioh-dimension-of-chaos-majespecter-cyclone,2015-11-06,All Time,$1-5
5.35,2023-07-03,1.25,2023-10-01,6.6,Majespecter Cyclone,DOCS-EN060,0.8106060606060606,90,17424,Dimension of Chaos,1st Edition,107697,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/107697_200w.jpg,https://www.tcgplayer.com/product/107697/yugioh-dimension-of-chaos-majespecter-cyclone,2015-11-06,All Time,$1-5
4.985,2023-04-04,1.615,2023-10-01,6.6,Majespecter Cyclone,DOCS-EN060,0.7553030303030303,180,17424,Dimension of Chaos,Unlimited,107697,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/107697_200w.jpg,https://www.tcgplayer.com/product/107697/yugioh-dimension-of-chaos-majespecter-cyclone,2015-11-06,All Time,$1-5
1.61,2023-09-13,2.61,2023-10-01,4.22,Raiza the Mega Monarch,MP15-EN091,0.3815165876777251,30,11290,2015 Mega-Tins Mega Pack,1st Edition,105229,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/105229_200w.jpg,https://www.tcgplayer.com/product/105229/yugioh-2015-mega-tins-mega-pack-raiza-the-mega-monarch,2015-09-18,All Time,$1-5
1.76,2023-07-03,2.46,2023-10-01,4.22,Raiza the Mega Monarch,MP15-EN091,0.4170616113744076,90,11290,2015 Mega-Tins Mega Pack,1st Edition,105229,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/105229_200w.jpg,https://www.tcgplayer.com/product/105229/yugioh-2015-mega-tins-mega-pack-raiza-the-mega-monarch,2015-09-18,All Time,$1-5
